0.218760,0.936571,0.846285,0.068990,0.934749,0.002638,0.805065,0.840164,0.240140,0.349978,0.764467
0.146842,0.412446,0.111278,0.445487,0.550316,0.491352,0.485350,0.570552,0.906392,0.396426,0.235424
0.776865,0.307843,0.576059,0.581290,0.091943,0.072206,0.230799,0.518184,0.617574,0.135600,0.896550
0.473202,0.060420,0.039704,0.715327,0.995436,0.478575,0.620476,0.545483,0.177629,0.846622,0.358968
0.864513,0.809085,0.802018,0.356059,0.924532,0.219407,0.902964,0.858630,0.859006,0.892724,0.386893
0.021987,0.340405,0.907677,0.167424,0.761242,0.294202,0.890057,0.421562,0.695493,0.398416,0.529240
0.444390,0.150642,0.104141,0.173869,0.255467,0.355823,0.022591,0.764330,0.500915,0.674922,0.877309
0.472252,0.049607,0.153837,0.657562,0.799566,0.871072,0.205842,0.737278,0.579599,0.272720,0.396714
0.390335,0.460205,0.262415,0.847489,0.262316,0.509249,0.811661,0.822109,0.394464,0.820783,0.142260
0.006762,0.886583,0.919484,0.740987,0.250709,0.496229,0.785327,0.674549,0.628470,0.796263,0.642741
0.157862,0.579691,0.148381,0.714318,0.490102,0.251337,0.902294,0.932731,0.557679,0.170469,0.955824
0.328486,0.153806,0.171489,0.206676,0.708238,0.480681,0.887782,0.967219,0.093852,0.753831,0.420087
0.013910,0.472275,0.940677,0.152156,0.874792,0.862836,0.650885,0.238462,0.309767,0.097798,0.723431
0.844822,0.882355,0.411539,0.842122,0.792701,0.753393,0.230538,0.720107,0.433481,0.657575,0.207012
0.980822,0.974563,0.298120,0.824671,0.452185,0.381054,0.804322,0.970564,0.015265,0.997131,0.985107
0.576885,0.288720,0.215003,0.807627,0.069074,0.788642,0.167420,0.629592,0.193678,0.748377,0.294183
0.825857,0.984657,0.865597,0.845904,0.073860,0.884328,0.063944,0.518900,0.643285,0.366429,0.883237
0.229553,0.576620,0.041179,0.941538,0.993262,0.862362,0.870501,0.526611,0.669249,0.743725,0.495088
0.430747,0.772500,0.484957,0.752502,0.379144,0.248656,0.182004,0.740089,0.324360,0.757078,0.915066
0.393303,0.798020,0.720984,0.515531,0.013377,0.469000,0.928472,0.834077,0.180189,0.041653,0.559489
0.604054,0.888372,0.042589,0.826184,0.251610,0.331355,0.711816,0.653150,0.577133,0.042253,0.597737
0.711068,0.602429,0.882177,0.735978,0.267251,0.134134,0.314085,0.836700,0.025060,0.928186,0.832955
0.768076,0.943582,0.786135,0.111613,0.850404,0.245288,0.203263,0.992358,0.154829,0.829009,0.461541
0.617583,0.841974,0.062054,0.250397,0.273359,0.456383,0.817117,0.049756,0.528540,0.117511,0.174359
0.495984,0.697626,0.436054,0.474795,0.494136,0.891024,0.221368,0.541403,0.834917,0.006100,0.184780
0.347243,0.655028,0.340253,0.490173,0.690582,0.890316,0.047642,0.366773,0.854833,0.201187,0.436336
0.536943,0.548660,0.354439,0.857170,0.033771,0.046183,0.455077,0.155807,0.724970,0.261355,0.254797
0.916187,0.217178,0.761697,0.173830,0.063328,0.983450,0.296989,0.885215,0.669328,0.422389,0.898141
0.583008,0.227731,0.681506,0.752647,0.461635,0.090279,0.283285,0.599363,0.491838,0.410789,0.011669
0.541831,0.224751,0.418421,0.475136,0.668904,0.704659,0.360062,0.617727,0.691483,0.714401,0.400826
0.035847,0.046084,0.688979,0.703861,0.983736,0.723006,0.305089,0.709511,0.557293,0.636685,0.926945
0.639486,0.889780,0.856469,0.780828,0.401116,0.200853,0.254511,0.738189,0.993359,0.871293,0.893837
0.005608,0.393102,0.812614,0.864364,0.277165,0.052344,0.161653,0.878957,0.407596,0.086503,0.293510
0.807810,0.993249,0.958139,0.679887,0.530863,0.051069,0.210662,0.703579,0.458983,0.098330,0.570989
0.343386,0.394245,0.181342,0.158720,0.083243,0.748694,0.368766,0.665940,0.864260,0.963606,0.930270
0.841899,0.094744,0.104268,0.788238,0.068384,0.721140,0.412019,0.598242,0.548242,0.779907,0.113302
0.106779,0.632304,0.197339,0.152948,0.371354,0.019673,0.293062,0.271069,0.157351,0.026763,0.031710
0.840177,0.019520,0.049205,0.231281,0.613181,0.656294,0.136935,0.370670,0.898452,0.315797,0.396263
0.611012,0.663724,0.467340,0.458534,0.142859,0.229862,0.819333,0.615544,0.691140,0.346324,0.840457
0.363786,0.840730,0.045456,0.212066,0.415342,0.942409,0.457066,0.389824,0.117193,0.921836,0.266193
0.847382,0.522737,0.060599,0.943399,0.819984,0.815523,0.811742,0.317928,0.837268,0.867962,0.844990
0.083048,0.693775,0.184372,0.432233,0.754307,0.738054,0.654130,0.106129,0.260016,0.670195,0.133061
0.363136,0.409608,0.705333,0.869059,0.891579,0.084010,0.636235,0.541663,0.637081,0.297032,0.435551
0.260787,0.411343,0.872893,0.807409,0.228280,0.072034,0.923612,0.627027,0.946792,0.336489,0.196487
0.829124,0.518253,0.522921,0.270461,0.127323,0.040302,0.591782,0.413117,0.591075,0.662604,0.801535
0.021881,0.525551,0.867165,0.947293,0.119471,0.608684,0.655720,0.907201,0.071063,0.603273,0.208439
0.402622,0.276814,0.333149,0.907025,0.872070,0.793936,0.717562,0.804919,0.815483,0.302763,0.202772
0.960920,0.505490,0.607850,0.022449,0.513967,0.363828,0.154351,0.184633,0.374243,0.054574,0.635716
0.719089,0.401408,0.909576,0.452280,0.278082,0.649338,0.908891,0.273886,0.173627,0.255811,0.165336
0.720110,0.576687,0.161536,0.514440,0.127900,0.545731,0.393062,0.025552,0.771183,0.476872,0.347108
0.714449,0.077954,0.764180,0.120297,0.790593,0.060251,0.796263,0.643716,0.366301,0.512712,0.963423
0.006650,0.233515,0.948572,0.787706,0.184354,0.487121,0.136973,0.624131,0.814718,0.643733,0.432374
0.697874,0.785327,0.427302,0.366611,0.816209,0.284261,0.575149,0.115545,0.269889,0.914596,0.704859
0.646855,0.727919,0.875098,0.517205,0.685516,0.356598,0.717718,0.056790,0.044960,0.298881,0.166911
0.346561,0.775762,0.719182,0.008473,0.440455,0.350704,0.002405,0.507943,0.284336,0.484629,0.494693
0.438836,0.695422,0.586864,0.812079,0.297581,0.089069,0.257521,0.819615,0.306005,0.148728,0.726577
0.917832,0.987150,0.707443,0.530644,0.141041,0.479061,0.423736,0.015581,0.897583,0.137827,0.298326
0.323077,0.389265,0.960319,0.180939,0.118145,0.157435,0.389865,0.561814,0.810366,0.105252,0.139488
0.487249,0.681451,0.823604,0.933822,0.483032,0.989258,0.352861,0.350140,0.588244,0.350963,0.992482
0.025681,0.825204,0.018659,0.960689,0.573838,0.653353,0.155624,0.959157,0.967727,0.158422,0.129800
0.225650,0.859495,0.493160,0.483718,0.024618,0.661417,0.479891,0.939321,0.042571,0.321166,0.378423
0.344243,0.691375,0.522681,0.741587,0.882196,0.549415,0.859411,0.965073,0.638997,0.376853,0.624854
0.390492,0.674655,0.297838,0.089047,0.475079,0.392347,0.137086,0.900211,0.242395,0.557366,0.591234
0.244856,0.081587,0.121075,0.859581,0.824060,0.285053,0.226376,0.617244,0.869705,0.115912,0.605055
0.500983,0.040664,0.804749,0.665749,0.472449,0.347444,0.369701,0.988441,0.685144,0.339739,0.440833
0.309242,0.617497,0.898893,0.613831,0.835946,0.813954,0.443792,0.161847,0.343719,0.969481,0.061610
0.204818,0.585332,0.833474,0.428432,0.116676,0.823786,0.232808,0.899613,0.067282,0.257176,0.012986
0.361288,0.411060,0.232317,0.733301,0.314973,0.349990,0.337210,0.499204,0.336911,0.142442,0.238606
0.203635,0.157996,0.533776,0.315489,0.248586,0.879622,0.720126,0.600927,0.589295,0.628821,0.800413
0.531758,0.280760,0.304606,0.828231,0.412089,0.927782,0.819629,0.285049,0.161715,0.361848,0.892564
0.691817,0.488154,0.076845,0.182732,0.771874,0.911150,0.927755,0.274403,0.793760,0.537051,0.741792
0.114101,0.745023,0.607810,0.576930,0.229552,0.587712,0.070256,0.128813,0.191858,0.692533,0.901172
0.692434,0.842965,0.504028,0.829155,0.786573,0.795999,0.601018,0.119971,0.610108,0.175359,0.421343
0.069286,0.844543,0.506296,0.763238,0.833535,0.263928,0.860677,0.538517,0.605377,0.045876,0.378221
0.417994,0.428309,0.229157,0.316821,0.425073,0.838019,0.630170,0.386562,0.687824,0.561685,0.592908
0.487520,0.063486,0.936451,0.045988,0.679351,0.643101,0.148965,0.728802,0.329674,0.779799,0.758129
0.455467,0.727120,0.241766,0.516541,0.150637,0.955815,0.707501,0.648042,0.016870,0.280624,0.171459
0.182730,0.783767,0.240930,0.521534,0.689688,0.069444,0.043733,0.368542,0.951353,0.684009,0.039251
0.499365,0.863253,0.995852,0.595646,0.009369,0.742734,0.024358,0.039336,0.615877,0.715107,0.153709
0.404706,0.771747,0.071733,0.288873,0.177089,0.012861,0.845825,0.726563,0.140691,0.244536,0.454697
0.728849,0.560549,0.370299,0.533606,0.189352,0.321645,0.978383,0.641730,0.611236,0.094241,0.771474
0.191719,0.530169,0.343201,0.619329,0.056647,0.097851,0.834451,0.136195,0.940446,0.823971,0.999189
0.507567,0.881570,0.848344,0.475851,0.125941,0.716390,0.104149,0.832332,0.045712,0.430122,0.272107
0.823372,0.932692,0.794912,0.640297,0.771601,0.718663,0.617840,0.489627,0.335411,0.132396,0.847053
0.730165,0.480700,0.753471,0.492005,0.357189,0.340550,0.416332,0.832676,0.717792,0.210512,0.540112
0.216702,0.328365,0.324653,0.785208,0.342028,0.591852,0.249146,0.008197,0.462246,0.726950,0.306462
0.973714,0.685328,0.789570,0.385504,0.528536,0.602392,0.385748,0.636356,0.061581,0.143765,0.200722
0.680291,0.510160,0.977920,0.878729,0.348154,0.709096,0.228288,0.035171,0.031431,0.917773,0.099878
0.571599,0.756242,0.115900,0.177035,0.352916,0.489916,0.177340,0.143757,0.499217,0.016418,0.648130
0.132184,0.527896,0.477566,0.383173,0.770734,0.035852,0.609514,0.581023,0.657974,0.929721,0.294934
0.974959,0.638486,0.258311,0.957518,0.878498,0.370241,0.655229,0.546038,0.225330,0.092202,0.705150
0.946195,0.461154,0.404761,0.896091,0.447371,0.695620,0.545693,0.623396,0.441527,0.112267,0.016577
0.002885,0.655368,0.550197,0.692682,0.914278,0.675739,0.137685,0.195462,0.761225,0.157804,0.662648
0.366134,0.437976,0.190649,0.974029,0.355052,0.395762,0.344626,0.704071,0.629909,0.195103,0.561110
0.412017,0.570332,0.029570,0.120007,0.709409,0.947461,0.849109,0.319253,0.265329,0.105845,0.670837
0.965731,0.732440,0.992228,0.121760,0.269564,0.506827,0.621033,0.475338,0.950858,0.151038,0.357714
0.890798,0.472668,0.853629,0.681830,0.439153,0.702952,0.242217,0.468905,0.420917,0.932347,0.277879
0.264628,0.940236,0.027656,0.980259,0.099309,0.746769,0.817321,0.099770,0.857898,0.434552,0.449556
0.353368,0.350273,0.440721,0.954245,0.957270,0.685186,0.039376,0.412528,0.634230,0.292616,0.137209
0.828076,0.779574,0.723036,0.483654,0.807568,0.645267,0.405387,0.525644,0.527433,0.274673,0.145562
0.630263,0.482211,0.157023,0.682456,0.060215,0.925686,0.833284,0.284012,0.454383,0.226764,0.330280
0.884388,0.307667,0.120067,0.335709,0.610731,0.318946,0.232982,0.896309,0.077093,0.487331,0.383336
0.740962,0.535172,0.653882,0.162945,0.457736,0.749983,0.398990,0.829012,0.714871,0.507600,0.715200
0.566178,0.713018,0.581606,0.409219,0.370380,0.202796,0.737973,0.785249,0.991372,0.171874,0.229839
0.755555,0.965620,0.457070,0.199107,0.470438,0.173177,0.468098,0.230723,0.010275,0.620676,0.050911
0.348925,0.229049,0.863904,0.989631,0.922470,0.001161,0.173266,0.519046,0.074918,0.061446,0.410835
0.051818,0.575895,0.962568,0.488458,0.782894,0.185704,0.090947,0.929674,0.484186,0.303816,0.074478
0.641244,0.160081,0.061435,0.177332,0.979117,0.871570,0.669609,0.229153,0.069971,0.587819,0.570575
0.325279,0.640078,0.774831,0.552838,0.705816,0.743841,0.352552,0.937335,0.415747,0.549585,0.720192
0.859838,0.080357,0.776126,0.412092,0.320636,0.871054,0.791023,0.209671,0.928342,0.477822,0.891365
0.488366,0.204942,0.665285,0.794934,0.616169,0.088143,0.446402,0.886817,0.945294,0.222350,0.114294
0.411232,0.284225,0.145494,0.842709,0.662713,0.131412,0.887462,0.670856,0.540246,0.458936,0.983658
0.590909,0.182826,0.562465,0.459534,0.497813,0.746780,0.545825,0.099573,0.721688,0.505794,0.758722
0.783003,0.292132,0.368423,0.009003,0.363234,0.466819,0.142576,0.419867,0.438214,0.920425,0.314385
0.485432,0.283113,0.546583,0.119775,0.190179,0.432132,0.524106,0.344439,0.550903,0.239961,0.087176
0.752160,0.468134,0.780868,0.503194,0.684372,0.516337,0.736043,0.371591,0.711344,0.662202,0.088078
0.385929,0.969618,0.495684,0.394594,0.696145,0.138660,0.721420,0.938451,0.872269,0.215412,0.913965
0.966936,0.572324,0.201778,0.351810,0.395966,0.796894,0.992835,0.065333,0.518603,0.179443,0.129759
0.171214,0.019791,0.460412,0.785632,0.955009,0.904098,0.540580,0.142888,0.225911,0.977642,0.861585
0.858464,0.446033,0.343587,0.172389,0.992470,0.304238,0.228495,0.719551,0.445284,0.763676,0.005519
0.952723,0.245793,0.171552,0.091654,0.313619,0.471759,0.783486,0.954935,0.370481,0.597482,0.893372
0.847467,0.570458,0.934787,0.665713,0.795294,0.237453,0.508622,0.294912,0.042165,0.782860,0.336842
0.860278,0.993645,0.502675,0.396547,0.444177,0.279802,0.101538,0.416312,0.582310,0.511241,0.687891
0.095508,0.128576,0.129383,0.522005,0.664457,0.226596,0.902821,0.169067,0.360396,0.106620,0.612763
0.394700,0.713985,0.323543,0.615684,0.631729,0.819139,0.835430,0.429782,0.478890,0.758020,0.407841
0.673797,0.026241,0.030950,0.088111,0.512401,0.308929,0.304875,0.711666,0.819824,0.415254,0.356791
0.108154,0.449136,0.021229,0.092444,0.612880,0.328775,0.149916,0.518656,0.402249,0.848558,0.557449
0.502856,0.308026,0.554210,0.236778,0.878153,0.639039,0.451216,0.436441,0.381714,0.075903,0.401244
0.899480,0.568987,0.696554,0.161521,0.202930,0.447313,0.178978,0.319289,0.845308,0.140091,0.024703
0.145396,0.409371,0.732046,0.573276,0.320266,0.724328,0.071711,0.180035,0.355044,0.386215,0.890699
0.677002,0.733330,0.419953,0.523154,0.400296,0.873489,0.666964,0.059364,0.978020,0.898743,0.164702
0.935120,0.349252,0.122304,0.727292,0.742555,0.464727,0.811697,0.126536,0.598829,0.761847,0.505213
0.795870,0.275242,0.198383,0.193710,0.247614,0.204853,0.154494,0.553397,0.007897,0.649359,0.905791
0.691713,0.551585,0.148872,0.205364,0.945591,0.281378,0.891273,0.652593,0.963661,0.341302,0.935466
0.274334,0.421679,0.841245,0.781633,0.632687,0.811521,0.145981,0.856787,0.617561,0.224894,0.674925
0.825922,0.232831,0.115978,0.861988,0.256604,0.541904,0.904844,0.320085,0.679267,0.974380,0.363389
0.617909,0.828264,0.946224,0.414006,0.729787,0.742091,0.625392,0.240311,0.517635,0.267396,0.622503
0.392279,0.170154,0.717895,0.482711,0.800814,0.015857,0.400447,0.339672,0.789376,0.356331,0.855893
0.200100,0.371745,0.611993,0.367033,0.589813,0.178753,0.438135,0.263326,0.171259,0.810634,0.785761
0.072829,0.144143,0.702921,0.034404,0.799657,0.647463,0.150414,0.252753,0.678239,0.817259,0.335489
0.900622,0.045236,0.741187,0.280542,0.984939,0.454464,0.708249,0.576961,0.949855,0.760042,0.083173
0.880536,0.969751,0.146302,0.619296,0.877829,0.585268,0.422964,0.678741,0.786480,0.696289,0.059197
0.155793,0.579020,0.426616,0.678175,0.705655,0.049234,0.681224,0.696616,0.608057,0.320987,0.394815
0.653255,0.799601,0.115265,0.461402,0.138463,0.456897,0.588500,0.558281,0.772020,0.123361,0.538242
0.247957,0.057123,0.202239,0.169457,0.226152,0.971131,0.880534,0.157160,0.290982,0.016988,0.196623
0.043536,0.909165,0.918272,0.785004,0.216712,0.350984,0.339981,0.594934,0.851259,0.899835,0.840313
0.709991,0.089933,0.747119,0.478481,0.489230,0.613060,0.163366,0.019469,0.105747,0.047284,0.877349
0.892752,0.965882,0.579941,0.907051,0.783176,0.176091,0.757321,0.788457,0.487871,0.616557,0.550309
0.725220,0.592991,0.291367,0.938589,0.894675,0.032044,0.250976,0.011443,0.302323,0.418483,0.809135
0.124968,0.262589,0.598857,0.056410,0.963770,0.895736,0.294734,0.732479,0.043428,0.456125,0.588182
0.591704,0.853790,0.213279,0.693825,0.802570,0.529030,0.096539,0.041416,0.010467,0.815393,0.445471
0.790429,0.936242,0.284634,0.555607,0.708992,0.785251,0.591382,0.384886,0.395085,0.804448,0.211210
0.140352,0.772269,0.574162,0.572025,0.985614,0.583945,0.065255,0.016882,0.287888,0.731386,0.997002
0.423218,0.902412,0.507636,0.485704,0.774413,0.336011,0.625205,0.076913,0.138536,0.071635,0.342000
0.843836,0.551179,0.189654,0.248627,0.925845,0.815548,0.362310,0.542576,0.489201,0.484210,0.766486
0.906692,0.227259,0.922586,0.485009,0.364409,0.671252,0.864025,0.381392,0.640720,0.003701,0.260443
0.815751,0.623648,0.820207,0.098753,0.526677,0.556935,0.647031,0.940508,0.573603,0.884492,0.397347
0.341311,0.267574,0.163579,0.051411,0.812859,0.722045,0.403024,0.401763,0.939451,0.297710,0.333632
0.367873,0.778062,0.244699,0.198313,0.052505,0.233413,0.989801,0.772080,0.021346,0.217298,0.902296
0.542885,0.878961,0.681349,0.547694,0.367334,0.940856,0.141618,0.488540,0.813857,0.579097,0.273164
0.846029,0.580507,0.054767,0.476710,0.068929,0.822457,0.577974,0.233178,0.073161,0.908887,0.783543
0.642796,0.024103,0.662160,0.551094,0.228379,0.119380,0.591331,0.561872,0.156614,0.640405,0.689082
0.570929,0.290571,0.953319,0.455995,0.179675,0.589716,0.829599,0.866109,0.891393,0.681213,0.900232
0.689994,0.229065,0.774348,0.626178,0.245048,0.760440,0.084437,0.614586,0.942661,0.810197,0.191072
0.179583,0.317238,0.768009,0.880978,0.155987,0.563987,0.463774,0.786066,0.221225,0.319514,0.540064
0.622520,0.128848,0.617586,0.224129,0.335702,0.544110,0.913084,0.025279,0.813631,0.230255,0.846320
0.303358,0.913050,0.055953,0.652517,0.537914,0.421324,0.262795,0.706363,0.328382,0.889216,0.063104
0.966843,0.194530,0.211674,0.962475,0.843197,0.958402,0.444317,0.057653,0.601931,0.767137,0.214389
0.239428,0.754347,0.711638,0.764641,0.045024,0.224615,0.411950,0.575453,0.123219,0.482409,0.060168
0.385593,0.041132,0.475661,0.877001,0.595025,0.583308,0.448074,0.293263,0.014627,0.414179,0.273454
0.823704,0.931674,0.947707,0.104355,0.399715,0.845737,0.361897,0.040304,0.176148,0.277138,0.881136
0.012503,0.167193,0.374293,0.066962,0.312643,0.709649,0.026026,0.128541,0.823752,0.023948,0.061955
0.300944,0.910343,0.152194,0.916961,0.620618,0.377406,0.576533,0.164122,0.343478,0.493999,0.009861
0.781954,0.361661,0.388744,0.385788,0.399091,0.181864,0.647753,0.509071,0.100433,0.430064,0.986183
0.808433,0.926115,0.179689,0.182768,0.693294,0.901962,0.620690,0.073768,0.321815,0.556327,0.888084
0.123371,0.055249,0.315312,0.540979,0.704443,0.694750,0.292640,0.894664,0.055004,0.079871,0.910630
0.394269,0.624395,0.596262,0.192245,0.239846,0.001394,0.261869,0.828849,0.987078,0.662086,0.075475
0.337344,0.315421,0.349417,0.713864,0.222756,0.536015,0.770579,0.711577,0.464661,0.632865,0.972972
0.318131,0.596803,0.246876,0.724701,0.806672,0.004138,0.209995,0.306278,0.953960,0.484609,0.903207
0.996669,0.931695,0.695695,0.013647,0.260660,0.997487,0.970683,0.186029,0.480506,0.603798,0.966902
0.094985,0.177128,0.741232,0.888061,0.624601,0.141923,0.469506,0.288639,0.945003,0.047471,0.059212
0.634252,0.133541,0.271959,0.511093,0.536528,0.848651,0.304340,0.781974,0.393275,0.279265,0.226524
